Monkey,Session,UnitName,Sess_Unit,BrainArea,SNR,BestDir,NullDir,PrefDirFit,DepthMod,SelDir,DI,SI,signiffl
aristotle,pa34dir4A,unit041a,pa34dir4A_unit041a,MT,1.29021179407809,310,130,273.760224936616,0.0438741302911368,0.0270946457384218,0.0840601927339655,0.0229364354041703,1
aristotle,pa34dir4A,unit042a,pa34dir4A_unit042a,MT,1.22482215987206,310,130,307.204408379771,0.0382470233319696,0.0188466582229773,0.073676153116676,0.0153643997086762,1
aristotle,pa34dir4A,unit043a,pa34dir4A_unit043a,MT,1.24703329844807,310,130,277.218842261911,0.0807813938019479,0.0478080615240623,0.14948701793945,0.04362540413946,1
aristotle,pa34dir4A,unit044a,pa34dir4A_unit044a,MT,1.25618912408175,220,40,244.889467633377,0.059700007716903,0.0330216117105282,0.112673411875357,0.0296750344580008,1
aristotle,pa34dir4A,unit045a,pa34dir4A_unit045a,MT,1.2445882338428,220,40,204.300697746421,0.0191969011625441,0.00726885572719993,0.0273260778018598,0.00725708222840539,0
aristotle,pa34dir4A,unit046a,pa34dir4A_unit046a,MT,1.23881488149112,130,310,78.862034962572,0.0232938685351936,0.0108295618637087,0.0266047686989359,0.0148365248878124,0
aristotle,pa34dir4A,unit047a,pa34dir4A_unit047a,MT,1.25154513202621,40,220,41.7787233629376,0.0225053278739668,0.0111596654389353,0.0440199718484808,0.0139263691403961,0
aristotle,pa34dir4A,unit048a,pa34dir4A_unit048a,MT,1.19226829544887,130,310,131.901116086987,0.0189973616943995,0.00950369551783285,0.0372863805315657,0.0131453594902402,0
aristotle,pa34dir4A,unit049a,pa34dir4A_unit049a,MT,1.23242432486812,220,40,143.90332988604,0.0251275767202741,0.00755443207002331,0.00712217436795881,0.010800423352055,0
aristotle,pa34dir4A,unit050a,pa34dir4A_unit050a,MT,1.23331303518953,310,130,286.5535476431,0.0258304943005756,0.0141028752204245,0.0503601607557732,0.0099773518692429,0
aristotle,pa34dir4A,unit051a,pa34dir4A_unit051a,MT,1.15064766684128,40,220,327.78370331963,0.0248295381448605,0.010247415617115,0.0122974370761981,0.00823731419953637,1
aristotle,pa34dir4A,unit052a,pa34dir4A_unit052a,MT,1.1592553396302,310,130,309.937036156376,0.0307809710006296,0.0153390463398237,0.0597235918523972,0.0119894050802327,1
aristotle,pa34dir4A,unit053a,pa34dir4A_unit053a,MT,1.22100654106433,40,220,78.4128641947953,0.0091922740002962,0.0041089991050458,0.0127526850337276,0.00814984079576264,0
aristotle,pa34dir4A,unit054a,pa34dir4A_unit054a,MT,1.09617850920549,130,310,189.684895029526,0.0168795635157503,0.00941588464578999,0.0187586221718941,0.0102014115029443,0
aristotle,pa34dir4A,unit055a,pa34dir4A_unit055a,MT,1.08669296141915,220,40,278.668024992624,0.0127329783736705,0.00597279772617836,0.012291657268554,0.00181120525362779,0
aristotle,pa34dir4A,unit056a,pa34dir4A_unit056a,MT,1.12734040869755,220,40,222.164991282295,0.00518384991668638,0.00196533995894547,0.00780049474414946,0.00345557182190314,0
